job_id,num_qubits,two_qubits,depth,priority,arrival_time,num_shots
3789,206,4,5,2,,51600
3790,201,8,5,2,,12500
3791,238,6,15,2,,28900
3792,168,5,7,2,,92300
3793,187,5,19,2,,51400
3794,184,7,5,2,,19900
3795,133,7,17,2,,15400
3796,174,3,8,2,,68600
3797,170,8,8,2,,31500
3798,216,9,15,2,,69800
3799,172,1,13,2,,60300
3800,205,5,16,2,,31900
3801,217,10,13,2,,53700
3802,179,7,10,2,,59600
3803,203,8,7,2,,12300
3804,211,8,18,2,,20600
3805,196,3,12,2,,88200
3806,190,1,8,2,,81500
3807,237,1,14,2,,49900
3808,242,5,7,2,,54600
3809,247,1,18,2,,76000
3810,239,9,18,2,,96400
3811,203,2,19,2,,83100
3812,213,9,7,2,,19500
3813,167,3,13,2,,15100
3814,154,9,19,2,,81300
3815,241,8,15,2,,14300
3816,249,2,7,2,,61000
3817,237,9,12,2,,86400
3818,237,1,13,2,,94200
3819,183,3,14,2,,98900
3820,250,1,14,2,,52900
3821,245,9,18,2,,70600
3822,237,3,16,2,,40300
3823,135,6,20,2,,62300
3824,202,6,9,2,,87100
3825,142,2,7,2,,53800
3826,140,4,9,2,,80000
3827,169,7,12,2,,41900
3828,245,2,5,2,,53300
3829,220,5,11,2,,38600
3830,199,5,13,2,,62700
3831,145,4,6,2,,94900
3832,143,3,15,2,,86100
3833,236,7,12,2,,41000
3834,159,8,5,2,,41800
3835,180,9,19,2,,40700
3836,201,7,14,2,,95500
3837,165,10,15,2,,17400
3838,149,2,8,2,,17200
3839,167,8,6,2,,58300
3840,233,2,10,2,,14200
3841,163,8,14,2,,90200
3842,147,6,7,2,,84900
3843,242,4,15,2,,97800
3844,230,6,9,2,,45300
3845,199,1,12,2,,42900
3846,230,3,6,2,,23200
3847,189,8,6,2,,28100
3848,174,10,19,2,,71300
3849,209,4,15,2,,35500
3850,236,7,12,2,,25500
3851,157,7,7,2,,86400
3852,188,1,14,2,,86900
3853,164,6,12,2,,92600
3854,232,2,11,2,,62600
3855,171,10,13,2,,37900
3856,224,9,6,2,,46500
3857,218,1,17,2,,36600
3858,220,9,19,2,,23500
3859,139,4,5,2,,36800
3860,206,6,8,2,,10000
3861,151,8,5,2,,36000
3862,216,5,15,2,,57900
3863,189,5,10,2,,75600
3864,174,2,12,2,,67900
3865,141,4,13,2,,14100
3866,237,3,13,2,,11800
3867,224,4,5,2,,71900
3868,152,2,9,2,,19300
3869,162,9,19,2,,41600
3870,196,5,13,2,,22800
3871,188,6,20,2,,97500
3872,231,10,18,2,,68000
3873,174,10,16,2,,24700
3874,178,6,10,2,,43000
3875,217,1,10,2,,17200
3876,230,5,11,2,,57600
3877,171,8,14,2,,90700
3878,155,7,9,2,,73400
3879,231,1,5,2,,88800
3880,199,4,11,2,,69300
3881,231,8,18,2,,29200
3882,250,10,15,2,,78500
3883,230,8,10,2,,49500
3884,140,9,15,2,,31200
3885,187,10,10,2,,22300
3886,147,1,6,2,,14900
3887,131,9,9,2,,17900
3888,179,10,11,2,,88300
3889,141,8,9,2,,68100
3890,206,1,16,2,,75300
3891,220,9,20,2,,50000
3892,200,8,20,2,,86800
3893,154,8,8,2,,89800
3894,147,9,6,2,,70000
3895,153,2,19,2,,99300
3896,171,5,6,2,,62600
3897,144,3,19,2,,11400
3898,209,8,14,2,,47200
3899,249,4,8,2,,85700
3900,237,6,11,2,,73000
3901,199,4,8,2,,23800
3902,138,5,12,2,,87700
3903,135,4,9,2,,63500
3904,144,10,18,2,,61000
3905,219,9,15,2,,70100
3906,193,6,5,2,,53900
3907,143,10,16,2,,27500
3908,164,9,8,2,,44700
3909,247,4,16,2,,52100
3910,130,5,19,2,,94400
3911,197,8,7,2,,58900
3912,224,2,16,2,,81000
3913,185,1,7,2,,70500
3914,188,4,19,2,,44600
3915,237,3,14,2,,44700
3916,188,3,7,2,,57300
3917,139,2,10,2,,79800
3918,201,2,6,2,,53500
3919,250,6,6,2,,44400
3920,230,7,11,2,,29900
3921,223,5,19,2,,55300
3922,182,7,11,2,,28500
3923,218,7,12,2,,83600
3924,210,5,9,2,,54800
3925,223,8,11,2,,64700
3926,238,6,17,2,,91700
3927,160,10,8,2,,71100
3928,156,10,16,2,,74100
3929,205,7,9,2,,38200
3930,140,3,13,2,,63700
3931,132,7,7,2,,54900
3932,167,10,8,2,,35700
3933,198,4,13,2,,79800
3934,215,8,19,2,,24700
3935,231,5,7,2,,67200
3936,249,10,6,2,,15200
3937,245,9,12,2,,26900
3938,245,8,14,2,,78800
3939,227,8,11,2,,33100
3940,201,6,11,2,,96300
3941,214,10,10,2,,11400
3942,218,10,10,2,,15600
3943,143,6,14,2,,18900
3944,190,8,9,2,,57500
3945,243,8,18,2,,96800
3946,147,9,18,2,,92200
3947,249,6,12,2,,23900
3948,186,9,18,2,,80100
3949,148,10,15,2,,62300
3950,181,3,9,2,,64300
3951,157,4,9,2,,56400
3952,199,3,12,2,,19900
3953,165,2,18,2,,17300
3954,146,4,13,2,,91900
3955,148,6,6,2,,61900
3956,221,5,6,2,,41600
3957,219,4,18,2,,50600
3958,249,10,20,2,,80600
3959,238,7,17,2,,35300
3960,152,4,13,2,,18100
3961,208,5,5,2,,79100
3962,234,5,12,2,,43100
3963,237,8,20,2,,69900
3964,218,1,8,2,,41300
3965,201,10,20,2,,93900
3966,214,8,19,2,,74500
3967,132,8,19,2,,15000
3968,194,6,20,2,,19000
3969,155,8,18,2,,25800
3970,201,10,13,2,,15300
3971,143,6,16,2,,34300
3972,227,4,5,2,,17800
3973,194,3,8,2,,60300
3974,151,2,9,2,,66500
3975,237,7,9,2,,66700
3976,217,7,18,2,,61700
3977,184,7,18,2,,19600
3978,141,2,20,2,,58100
3979,165,4,11,2,,34600
3980,199,5,15,2,,39000
3981,200,4,15,2,,81800
3982,219,8,12,2,,70200
3983,174,7,16,2,,55100
3984,163,1,8,2,,16100
3985,171,6,17,2,,13700
3986,206,5,5,2,,15100
3987,184,4,9,2,,75600
3988,233,3,15,2,,98100
3989,147,5,18,2,,79600
3990,166,3,5,2,,58400
3991,217,8,14,2,,40100
3992,146,1,8,2,,60400
3993,152,7,14,2,,97300
3994,245,8,20,2,,33700
3995,226,7,13,2,,97400
3996,244,7,17,2,,19300
3997,166,10,14,2,,64900
3998,236,2,14,2,,69900
3999,160,10,7,2,,94900
4000,248,6,7,2,,45700
4001,223,9,6,2,,91000
4002,221,2,8,2,,20500
4003,247,1,18,2,,80000
4004,248,8,5,2,,59100
4005,189,2,19,2,,20900
4006,134,5,15,2,,20400
4007,214,7,12,2,,40000
4008,156,4,5,2,,25000
4009,169,5,13,2,,14300
4010,171,9,5,2,,22200
4011,168,7,16,2,,49100
4012,168,9,8,2,,95900
4013,147,9,18,2,,85400
4014,135,1,7,2,,84100
4015,142,10,14,2,,76600
4016,156,4,15,2,,67000
4017,219,7,6,2,,69500
4018,170,6,15,2,,91200
4019,198,7,18,2,,27300
4020,165,6,18,2,,69500
4021,192,9,18,2,,35900
4022,148,4,16,2,,42300
4023,194,8,16,2,,11100
4024,202,9,10,2,,17600
4025,139,10,20,2,,88800
4026,181,5,16,2,,52200
4027,156,8,9,2,,85600
4028,238,2,10,2,,40500
4029,216,2,10,2,,13000
4030,146,10,9,2,,70700
4031,154,6,12,2,,48300
4032,231,6,18,2,,16700
4033,134,3,10,2,,63900
4034,204,5,16,2,,79700
4035,136,1,14,2,,78200
4036,215,6,13,2,,30600
4037,225,6,15,2,,76100
4038,181,1,17,2,,17600
4039,178,8,9,2,,64800
4040,173,10,15,2,,70200
4041,173,4,5,2,,62000
4042,146,8,15,2,,17600
4043,134,3,16,2,,99400
4044,183,5,7,2,,38000
4045,224,8,10,2,,73000
4046,201,7,15,2,,20700
4047,183,9,10,2,,31800
4048,241,1,10,2,,53600
4049,189,2,13,2,,38100
4050,227,4,11,2,,21500
4051,164,5,9,2,,96200
4052,130,7,14,2,,56400
4053,231,7,13,2,,77500
4054,172,8,14,2,,66400
4055,198,2,15,2,,25100
4056,184,7,10,2,,26200
4057,178,4,11,2,,57300
4058,216,2,16,2,,98000
4059,218,9,16,2,,25300
4060,183,3,9,2,,59000
4061,230,4,11,2,,78300
4062,196,3,17,2,,42700
4063,131,7,13,2,,30200
4064,150,10,19,2,,93000
4065,176,9,9,2,,86000
4066,202,10,15,2,,91000
4067,132,3,5,2,,54600
4068,183,1,16,2,,80300
4069,233,10,12,2,,70600
4070,137,2,8,2,,64500
4071,163,6,18,2,,23800
4072,229,2,7,2,,83300
4073,201,9,10,2,,97800
4074,238,8,10,2,,52400
4075,161,1,19,2,,25500
4076,140,3,16,2,,56800
4077,136,1,13,2,,28800
4078,187,3,10,2,,61800
4079,166,3,6,2,,90600
4080,169,5,13,2,,87000
4081,176,5,11,2,,87300
4082,195,6,12,2,,77200
4083,232,4,15,2,,86400
4084,220,10,5,2,,46300
4085,177,3,17,2,,43100
4086,175,9,7,2,,92100
4087,152,7,7,2,,26000
4088,249,3,13,2,,71100
4089,246,5,13,2,,84600
4090,203,1,16,2,,41700
4091,250,2,6,2,,44400
4092,221,3,13,2,,33900
4093,161,9,7,2,,31100
4094,185,3,15,2,,76100
4095,185,7,7,2,,26800
4096,178,3,14,2,,36700
4097,205,8,15,2,,50600
4098,148,3,9,2,,63100
4099,149,10,13,2,,12800
4100,140,5,12,2,,75400
4101,178,2,18,2,,10700
4102,132,4,16,2,,52600
4103,151,2,16,2,,51800
4104,221,4,10,2,,71500
4105,149,5,8,2,,24600
4106,208,4,14,2,,89800
4107,178,4,7,2,,65900
4108,199,3,12,2,,32000
4109,201,4,7,2,,79500
4110,178,10,20,2,,65900
4111,200,4,7,2,,16400
4112,235,7,18,2,,77700
4113,155,5,14,2,,54800
4114,226,4,15,2,,82700
4115,138,8,5,2,,11300
4116,239,4,15,2,,24600
4117,196,6,5,2,,80700
4118,177,3,13,2,,12400
4119,205,4,11,2,,24900
4120,147,7,9,2,,12600
4121,245,1,13,2,,68200
4122,174,5,9,2,,17200
4123,153,7,9,2,,17100
4124,222,1,20,2,,19800
4125,147,2,9,2,,30500
4126,250,10,10,2,,21000
4127,244,4,19,2,,96500
4128,133,3,5,2,,98100
4129,210,5,17,2,,35300
4130,150,5,10,2,,95600
4131,144,2,12,2,,65100
4132,238,1,10,2,,52900
4133,244,7,20,2,,99600
4134,133,1,9,2,,46600
4135,131,1,5,2,,45700
4136,155,3,17,2,,74700
4137,170,4,17,2,,85300
4138,237,8,20,2,,81200
4139,214,5,6,2,,58200
4140,234,1,16,2,,19700
4141,160,8,15,2,,11300
4142,151,2,15,2,,90600
4143,162,8,13,2,,77800
4144,175,7,13,2,,37000
4145,169,6,10,2,,16000
4146,215,6,7,2,,67400
4147,152,9,15,2,,16200
4148,204,6,5,2,,76300
4149,174,6,14,2,,46100
4150,165,9,9,2,,39400
4151,220,8,6,2,,85500
4152,151,9,18,2,,98900
4153,236,6,7,2,,67300
4154,176,9,10,2,,45500
4155,138,8,13,2,,56100
4156,176,7,16,2,,77900
4157,151,1,16,2,,51100
4158,148,7,16,2,,59400
4159,239,2,10,2,,13500
4160,135,2,12,2,,14500
4161,201,3,9,2,,55900
4162,186,10,12,2,,60900
4163,184,2,14,2,,69100
4164,196,10,18,2,,43500
4165,188,1,6,2,,85200
4166,186,8,18,2,,36100
4167,188,10,13,2,,69800
4168,186,9,12,2,,91400
4169,177,1,14,2,,87700
4170,176,5,19,2,,87900
4171,198,6,19,2,,46300
4172,164,2,10,2,,70100
4173,204,3,7,2,,17100
4174,222,2,15,2,,74800
4175,223,9,18,2,,28300
4176,175,8,17,2,,87700
4177,181,2,13,2,,54000
4178,191,1,13,2,,49600
4179,226,9,18,2,,18000
4180,172,4,15,2,,50400
4181,145,4,5,2,,25000
4182,158,6,12,2,,84400
4183,202,7,17,2,,86700
4184,132,3,16,2,,82400
4185,135,5,14,2,,57200
4186,159,3,19,2,,92900
4187,219,2,15,2,,32500
4188,234,2,10,2,,84200
4189,232,7,20,2,,37600
4190,147,4,11,2,,41000
4191,155,8,6,2,,14900
4192,163,10,7,2,,60000
4193,164,9,7,2,,12600
4194,199,6,12,2,,64400
4195,238,2,14,2,,31900
4196,225,4,20,2,,22900
4197,179,10,18,2,,78700
4198,157,7,12,2,,18200
4199,160,5,15,2,,21000
4200,226,5,14,2,,47200
4201,180,4,20,2,,41500
4202,133,9,12,2,,29100
4203,241,4,9,2,,16900
4204,185,3,16,2,,96100
4205,202,10,19,2,,17500
4206,237,3,12,2,,76300
4207,147,5,13,2,,84100
4208,179,10,20,2,,69800
4209,197,3,10,2,,92500
4210,207,8,8,2,,38400
4211,226,3,13,2,,82500
4212,194,3,18,2,,56400
4213,212,9,16,2,,55800
4214,147,10,5,2,,72700
4215,236,8,7,2,,74700
4216,248,8,14,2,,95400
4217,210,6,16,2,,12500
4218,237,10,11,2,,21200
4219,206,7,11,2,,44300
4220,151,9,8,2,,46200
4221,133,6,7,2,,91000
4222,228,2,20,2,,36000
4223,137,9,20,2,,32700
4224,221,6,5,2,,98600
4225,215,2,11,2,,64500
4226,183,3,14,2,,22200
4227,247,4,14,2,,27600
4228,195,10,11,2,,42100
4229,243,8,13,2,,62700
4230,194,4,10,2,,26400
4231,241,9,12,2,,22400
4232,185,1,7,2,,88800
4233,187,10,5,2,,13500
4234,130,9,13,2,,21100
4235,157,9,8,2,,70400
4236,150,7,8,2,,55300
4237,223,2,6,2,,79000
4238,250,1,13,2,,93100
4239,248,6,11,2,,29400
4240,243,5,20,2,,68500
4241,177,3,20,2,,36300
4242,172,5,9,2,,86200
4243,159,10,9,2,,93200
4244,163,10,13,2,,26200
4245,193,3,5,2,,75600
4246,239,2,11,2,,84100
4247,204,5,15,2,,16600
4248,232,2,20,2,,94700
4249,243,8,7,2,,72700
4250,168,4,14,2,,48700
4251,229,3,5,2,,91400
4252,137,9,14,2,,40500
4253,188,9,14,2,,76200
4254,162,1,17,2,,33800
4255,231,6,20,2,,88700
4256,135,2,12,2,,54300
4257,191,2,6,2,,33000
4258,166,6,20,2,,32200
4259,238,9,9,2,,30000
4260,195,6,8,2,,89600
4261,179,9,8,2,,58500
4262,137,10,15,2,,26100
4263,147,10,14,2,,55600
4264,206,1,9,2,,40300
4265,250,6,13,2,,54000
4266,198,2,14,2,,43100
4267,215,7,5,2,,34600
4268,167,10,18,2,,57400
4269,207,10,15,2,,23800
4270,140,2,17,2,,98800
4271,146,10,5,2,,74300
4272,133,4,10,2,,80100
4273,185,9,19,2,,65800
4274,200,4,15,2,,39800
4275,200,8,19,2,,62300
4276,138,1,15,2,,35100
4277,226,2,12,2,,43400
4278,235,10,7,2,,23000
4279,150,3,15,2,,25100
4280,206,10,12,2,,16100
4281,134,6,15,2,,96700
4282,145,3,10,2,,13400
4283,135,4,16,2,,78100
4284,168,10,16,2,,41300
4285,191,9,8,2,,51200
4286,183,7,11,2,,58900
4287,229,2,15,2,,28500
4288,143,5,20,2,,21800
4289,239,4,18,2,,18700
4290,131,6,6,2,,11200
4291,250,3,19,2,,80000
4292,248,3,16,2,,67800
4293,137,2,8,2,,28400
4294,233,10,18,2,,66900
4295,151,8,16,2,,67100
4296,214,3,12,2,,83300
4297,202,1,13,2,,65600
4298,186,5,5,2,,91400
4299,183,5,7,2,,90600
4300,161,6,20,2,,56000
4301,197,3,12,2,,29200
4302,183,4,15,2,,40800
4303,191,6,11,2,,69500
4304,212,10,12,2,,55400
4305,143,9,12,2,,25600
4306,158,9,16,2,,64300
4307,162,2,6,2,,78700
4308,175,7,9,2,,48900
4309,130,7,5,2,,75700
4310,137,9,14,2,,35600
4311,175,3,13,2,,87800
4312,237,8,15,2,,19600
4313,197,2,19,2,,74300
4314,225,5,11,2,,65500
4315,138,7,5,2,,32100
4316,248,5,12,2,,19800
4317,199,8,7,2,,10400
4318,196,9,11,2,,14300
4319,173,10,11,2,,87000
4320,147,8,13,2,,21400
4321,224,10,19,2,,71400
4322,237,4,19,2,,80300
4323,193,2,5,2,,20000
4324,210,8,14,2,,57900
4325,175,5,16,2,,84700
4326,139,1,10,2,,11500
4327,189,8,12,2,,98300
4328,209,6,6,2,,10700
4329,179,1,6,2,,16500
4330,199,2,8,2,,18500
4331,230,4,7,2,,76400
4332,192,7,20,2,,82900
4333,248,9,7,2,,24700
4334,196,4,11,2,,34200
4335,233,4,20,2,,95800
4336,203,9,15,2,,31600
4337,160,8,6,2,,34100
4338,156,2,13,2,,96200
4339,208,7,19,2,,39400
4340,185,2,20,2,,85200
4341,223,5,16,2,,43500
4342,177,9,15,2,,10300
4343,144,10,13,2,,81300
4344,192,10,13,2,,43300
4345,158,5,15,2,,99800
4346,137,10,14,2,,51800
4347,151,5,5,2,,32300
4348,178,7,8,2,,11200
4349,147,9,8,2,,48500
4350,189,8,8,2,,85200
4351,166,5,17,2,,51700
4352,155,3,18,2,,95700
4353,221,6,10,2,,95700
4354,205,10,9,2,,20800
4355,212,1,11,2,,22000
4356,246,2,10,2,,17500
4357,139,9,14,2,,63000
4358,157,3,8,2,,48700
4359,201,9,10,2,,68900
4360,202,1,6,2,,30900
4361,198,10,12,2,,20700
4362,131,8,13,2,,22900
4363,210,2,10,2,,93900
4364,147,10,17,2,,36300
4365,168,5,10,2,,52500
4366,184,9,9,2,,74100
4367,148,4,7,2,,95500
4368,154,7,5,2,,97500
4369,197,7,7,2,,18400
4370,199,3,16,2,,33500
4371,138,10,13,2,,13000
4372,130,6,20,2,,57100
4373,213,10,13,2,,67600
4374,159,5,20,2,,27300
4375,186,2,18,2,,15100
4376,175,2,17,2,,74900
4377,151,9,5,2,,80900
4378,160,1,16,2,,69100
4379,205,6,20,2,,50000
4380,194,6,9,2,,90900
4381,173,10,18,2,,28700
4382,189,7,18,2,,76300
4383,240,1,17,2,,47000
4384,155,4,7,2,,81300
4385,195,4,11,2,,82300
4386,240,2,8,2,,79600
4387,186,2,6,2,,74700
4388,227,8,18,2,,54000
4389,206,10,7,2,,87300
4390,229,9,13,2,,72900
4391,158,3,20,2,,56700
4392,135,10,9,2,,23900
4393,176,7,11,2,,38800
4394,164,3,14,2,,99700
4395,153,8,18,2,,13100
4396,196,3,15,2,,88600
4397,229,1,19,2,,50500
4398,181,1,15,2,,90200
4399,149,8,5,2,,31300
4400,131,2,14,2,,65400
4401,233,9,9,2,,69200
4402,183,4,15,2,,36300
4403,160,5,13,2,,83800
4404,190,10,5,2,,88700
4405,240,1,13,2,,12100
4406,181,4,9,2,,26600
4407,206,8,12,2,,44400
4408,196,1,17,2,,92500
4409,156,2,19,2,,22200
4410,192,6,6,2,,12200
4411,244,1,14,2,,39800
4412,167,8,8,2,,21900
4413,241,3,18,2,,41100
4414,232,3,17,2,,88200
4415,192,2,17,2,,69400
4416,176,6,18,2,,87000
4417,153,3,19,2,,25900
4418,248,1,6,2,,96400
4419,133,3,19,2,,11900
4420,217,6,8,2,,58900
4421,235,6,17,2,,68700
4422,182,4,19,2,,15300
4423,184,4,13,2,,95800
4424,135,5,7,2,,88500
4425,138,2,18,2,,45500
4426,214,4,20,2,,51700
4427,149,7,13,2,,12100
4428,215,1,16,2,,30000
4429,226,3,15,2,,88200
4430,249,6,19,2,,86000
4431,153,4,20,2,,49100
4432,194,9,18,2,,49300
4433,180,5,12,2,,24200
4434,162,6,20,2,,15400
4435,169,7,12,2,,75000
4436,230,5,9,2,,31900
4437,227,9,8,2,,87800
4438,223,7,6,2,,55100
4439,139,2,17,2,,52500
4440,245,3,15,2,,85300
4441,203,5,17,2,,52000
4442,212,1,19,2,,45100
4443,239,8,14,2,,82900
4444,209,9,15,2,,88800
4445,195,1,15,2,,20500
4446,150,2,19,2,,25200
4447,237,7,12,2,,55500
4448,237,9,12,2,,67500
4449,234,1,14,2,,30200
4450,145,3,6,2,,18300
4451,241,3,17,2,,79800
4452,206,2,10,2,,14800
4453,220,9,18,2,,86300
4454,233,4,14,2,,25100
4455,237,8,9,2,,70400
4456,134,5,19,2,,84300
4457,244,3,16,2,,28800
4458,157,6,7,2,,31900
4459,134,2,16,2,,78800
4460,198,4,15,2,,14600
4461,186,7,8,2,,32800
4462,207,6,19,2,,59500
4463,234,2,9,2,,84000
4464,157,8,13,2,,80800
4465,153,4,9,2,,73100
4466,181,3,18,2,,37900
4467,219,8,19,2,,91900
4468,148,7,20,2,,72700
4469,147,8,18,2,,74200
4470,199,3,12,2,,62700
4471,155,7,9,2,,54100
4472,211,10,19,2,,45800
4473,250,5,18,2,,28000
4474,170,2,18,2,,36500
4475,184,9,10,2,,46100
4476,153,10,7,2,,63800
4477,159,5,8,2,,66700
4478,243,7,9,2,,93400
4479,233,3,10,2,,98900
4480,227,10,11,2,,97400
4481,227,4,9,2,,96300
4482,217,1,11,2,,61500
4483,231,7,19,2,,51700
4484,152,4,15,2,,17900
4485,168,9,19,2,,64200
4486,145,10,18,2,,65200
4487,250,7,6,2,,50400
4488,148,2,9,2,,39700
4489,164,4,14,2,,73700
4490,176,6,11,2,,12500
4491,195,7,9,2,,54900
4492,170,10,6,2,,93800
4493,134,4,10,2,,66600
4494,152,7,14,2,,22400
4495,198,4,16,2,,24900
4496,148,4,14,2,,17100
4497,222,10,18,2,,67900
4498,185,1,10,2,,40000
4499,180,10,13,2,,26000
4500,150,10,10,2,,70300
4501,155,5,14,2,,98400
4502,160,9,15,2,,88400
4503,166,8,9,2,,99100
4504,224,2,6,2,,28200
4505,165,8,18,2,,95400
4506,173,2,7,2,,12100
4507,198,5,14,2,,32700
4508,136,10,5,2,,88300
4509,227,1,18,2,,43100
4510,204,10,9,2,,47600
4511,173,1,20,2,,51000
4512,209,2,14,2,,24400
4513,143,4,19,2,,21500
4514,151,10,11,2,,37600
4515,242,7,10,2,,26800
4516,133,5,8,2,,94600
4517,191,4,5,2,,94800
4518,188,8,19,2,,15000
4519,211,6,6,2,,80400
4520,193,7,19,2,,69800
4521,152,1,15,2,,26200
4522,248,10,6,2,,26300
4523,131,5,20,2,,96900
4524,226,9,11,2,,19200
4525,219,5,20,2,,55600
4526,189,4,17,2,,51000
4527,153,7,14,2,,79800
4528,176,6,20,2,,81000
4529,178,8,5,2,,88000
4530,216,7,7,2,,72900
4531,231,4,11,2,,95900
4532,131,2,16,2,,25600
4533,250,9,7,2,,67200
4534,184,10,17,2,,47800
4535,171,9,20,2,,76300
4536,147,7,16,2,,22700
4537,235,2,17,2,,48000
4538,134,8,5,2,,54700
4539,171,4,20,2,,52400
4540,191,1,6,2,,95000
4541,202,6,17,2,,38400
4542,201,8,20,2,,60100
4543,146,7,19,2,,84400
4544,149,8,11,2,,27400
4545,147,1,6,2,,44100
4546,153,1,13,2,,72600
4547,134,1,6,2,,61800
4548,248,4,7,2,,76600
4549,224,6,11,2,,78700
4550,210,7,5,2,,93400
4551,166,2,19,2,,96000
4552,151,1,10,2,,81300
4553,246,6,17,2,,43000
4554,200,4,12,2,,47200
4555,219,9,5,2,,28400
4556,173,8,19,2,,66900
4557,207,7,14,2,,71200
4558,241,4,6,2,,42100
4559,190,6,18,2,,93500
4560,210,4,18,2,,76300
4561,178,1,18,2,,62800
4562,177,2,11,2,,75900
4563,132,6,17,2,,23900
4564,163,7,12,2,,66200
4565,206,9,19,2,,80100
4566,175,10,13,2,,24700
4567,131,9,7,2,,59200
4568,134,7,10,2,,82900
4569,230,8,10,2,,78200
4570,177,7,19,2,,79200
4571,196,6,12,2,,84400
4572,149,3,11,2,,15300
4573,239,2,19,2,,33400
4574,174,1,7,2,,91800
4575,239,8,19,2,,16300
4576,162,8,15,2,,82000
4577,149,6,14,2,,18000
4578,198,6,16,2,,31000
4579,217,2,17,2,,24300
4580,142,8,9,2,,50800
4581,151,6,14,2,,37400
4582,184,2,12,2,,28200
4583,212,10,16,2,,16100
4584,237,4,10,2,,70300
4585,208,1,15,2,,25200
4586,237,5,8,2,,44400
4587,233,5,11,2,,14100
4588,250,8,19,2,,30500
4589,137,2,5,2,,60300
4590,172,1,13,2,,27600
4591,141,10,10,2,,26800
4592,157,3,8,2,,29500
4593,135,9,15,2,,49700
4594,249,9,12,2,,23500
4595,249,6,14,2,,86700
4596,138,3,16,2,,99500
4597,216,3,5,2,,33100
4598,235,5,5,2,,68300
4599,203,6,7,2,,37700
4600,232,2,16,2,,28600
4601,233,1,14,2,,32000
4602,160,8,10,2,,57900
4603,228,1,13,2,,45300
4604,142,6,14,2,,78000
4605,138,7,9,2,,26000
4606,139,4,12,2,,16300
4607,196,9,19,2,,31100
4608,168,3,10,2,,12400
4609,179,9,20,2,,46400
4610,135,6,14,2,,53200
4611,222,8,17,2,,10100
4612,151,7,6,2,,53400
4613,236,5,7,2,,92300
4614,216,10,5,2,,62100
4615,139,5,10,2,,59300
4616,188,3,12,2,,15200
4617,208,6,7,2,,44900
4618,210,7,12,2,,12600
4619,246,6,17,2,,83100
4620,206,5,13,2,,33500
4621,206,1,11,2,,86900
4622,245,9,12,2,,53000
4623,196,1,19,2,,32500
4624,172,1,7,2,,40600
4625,158,1,20,2,,61100
4626,226,1,18,2,,55900
4627,238,1,11,2,,81300
4628,199,2,17,2,,49100
4629,174,7,5,2,,64000
4630,232,6,12,2,,89400
4631,222,1,8,2,,33300
4632,217,6,17,2,,65500
4633,206,2,9,2,,97800
4634,248,9,16,2,,86800
4635,173,8,8,2,,71800
4636,230,4,5,2,,40300
4637,234,1,15,2,,96200
4638,224,7,14,2,,72200
4639,211,10,6,2,,17800
4640,234,9,11,2,,67000
4641,156,6,5,2,,92000
4642,143,4,17,2,,34200
4643,183,2,7,2,,99200
4644,245,10,12,2,,20300
4645,171,2,7,2,,81200
4646,209,2,18,2,,96300
4647,157,6,19,2,,97000
4648,197,9,8,2,,96600
4649,148,8,6,2,,81800
4650,160,10,8,2,,44300
4651,194,3,10,2,,54900
4652,147,3,13,2,,77500
4653,197,7,16,2,,42500
4654,211,10,5,2,,55200
4655,249,8,20,2,,86300
4656,207,7,5,2,,26800
4657,247,3,7,2,,78100
4658,199,2,7,2,,23400
4659,159,2,9,2,,58900
4660,212,10,19,2,,90800
4661,162,9,12,2,,86500
4662,156,8,8,2,,27400
4663,145,1,6,2,,19900
4664,206,9,18,2,,93400
4665,177,9,15,2,,87600
4666,175,3,20,2,,60200
4667,231,10,11,2,,77400
4668,217,2,17,2,,19200
4669,215,7,16,2,,55300
4670,165,10,16,2,,94300
4671,184,7,7,2,,68800
4672,174,10,20,2,,17900
4673,180,5,14,2,,27600
4674,147,9,6,2,,70000
4675,136,7,18,2,,51200
4676,184,4,15,2,,32500
4677,136,10,12,2,,12800
4678,213,9,18,2,,57300
4679,220,10,19,2,,40500
4680,231,7,17,2,,74000
4681,175,1,11,2,,55300
4682,240,8,19,2,,84800
4683,202,1,11,2,,68100
4684,249,10,13,2,,22500
4685,213,5,14,2,,46200
4686,143,9,19,2,,47700
4687,196,10,11,2,,59800
4688,178,6,11,2,,23100
4689,153,3,7,2,,43400
4690,215,5,6,2,,65300
4691,150,7,14,2,,83300
4692,184,4,15,2,,49800
4693,231,9,15,2,,74600
4694,202,5,7,2,,88400
4695,243,9,13,2,,77400
4696,240,9,20,2,,98800
4697,162,10,17,2,,58900
4698,206,1,17,2,,76200
4699,135,8,20,2,,10200
4700,240,7,16,2,,64100
4701,138,10,13,2,,82700
4702,245,2,13,2,,46000
4703,175,3,10,2,,12900
4704,177,8,17,2,,90700
4705,130,9,6,2,,92600
4706,147,2,20,2,,86600
4707,220,1,17,2,,26100
4708,137,10,8,2,,79900
4709,244,4,10,2,,43600
4710,197,7,12,2,,81900
4711,138,3,10,2,,48400
4712,228,5,6,2,,36800
4713,178,6,19,2,,96200
4714,184,8,13,2,,73200
4715,169,9,17,2,,69500
4716,224,3,9,2,,24600
4717,161,9,17,2,,65000
4718,185,1,16,2,,79200
4719,163,10,9,2,,66100
